Date,Close,High,Low,Open,Volume,RSI,MACD,B_UPPER,B_LOWER,SMA_50,Next_Close,Target
2015-04-27,29.523456573486328,29.63029098103793,29.189606691104967,29.447784748543075,387816800,66.37781704082735,0.28728687881277537,29.1731863446316,27.349162822238515,28.28621288299561,29.058300018310547,0
2015-04-28,29.058300018310547,29.94411429592281,28.83796121788467,29.92631195326201,475696000,58.97778691805952,0.3042671495977878,29.28377371728819,27.33183087408144,28.30170349121094,28.630964279174805,0
2015-04-29,28.630964279174805,29.28753500095291,28.55529245819079,28.969266426527923,253544400,53.11890932831127,0.28001388797866156,29.295895470474235,27.413409148361218,28.305308876037596,27.85420799255371,0
2015-04-30,27.85420799255371,28.630964885927803,27.727345109119845,28.630964885927803,332781600,44.47113394936834,0.19585753891152535,29.278375203499543,27.4509603906777,28.28941757202148,28.699962615966797,1
2015-05-01,28.699962615966797,28.962592971997786,27.88759587803151,28.065648140599507,234050400,53.37224198644051,0.19515868793277136,29.3020771382647,27.508049738566363,28.29164321899414,28.644325256347656,0
2015-05-04,28.644325256347656,29.06052717330465,28.546395393534247,28.82237924363592,203953200,52.772943200888065,0.18794881659310292,29.322830616232512,27.517342914346106,28.288082160949706,27.998882293701172,0
2015-05-05,27.998882293701172,28.588682495503758,27.99443001026383,28.521911828332453,197085600,46.28058028077703,0.12866986263616909,29.324806995517655,27.510692577236256,28.256032752990723,27.82305335998535,0
2015-05-06,27.82305335998535,28.21031879941125,27.455818101093367,28.168030598663822,288564000,44.66841640838703,0.06673367479359271,29.334125936461955,27.488242494629365,28.224161148071293,27.995149612426758,1
2015-05-07,27.995149612426758,28.17841652722197,27.718012947016163,27.885635187565743,175763600,46.62811240724051,0.03117614975791483,29.338220998436302,27.46685941538207,28.210777130126953,28.52259635925293,1
2015-05-08,28.52259635925293,28.52259635925293,28.185116493194354,28.31250930678528,222201600,52.214184037054515,0.04503793017753921,29.34978206391647,27.478736040636754,28.20068634033203,28.232051849365234,0
2015-05-11,28.232051849365234,28.509186777069623,28.077838860535024,28.471192816243498,168143200,49.16179153999092,0.0322077068665223,29.349777381728178,27.478689033677103,28.193509254455567,28.1314754486084,0
2015-05-12,28.1314754486084,28.357205448229426,27.896803688642215,28.07113050226684,192640000,48.11325228009908,0.01376530954690125,29.349432250298836,27.48116505499902,28.181516342163086,28.16277313232422,1
2015-05-13,28.16277313232422,28.426498870974804,28.131483782411582,28.19406248223686,138776800,48.48148394473988,0.0016559495553316594,29.34945517174355,27.475720113595813,28.168947486877443,28.81984519958496,1
2015-05-14,28.81984519958496,28.81984519958496,28.41978835091865,28.475662422034667,180814000,55.60485619060004,0.04456569339406968,29.389614417195528,27.50942218101004,28.17317024230957,28.779611587524414,0
2015-05-15,28.779611587524414,28.940529152072564,28.654454239605176,28.846661141133136,152832000,55.102451233560615,0.07446704850627128,29.39315374625317,27.60732557045825,28.18606960296631,29.096982955932617,1
2015-05-18,29.096982955932617,29.21543571850021,28.687984330162653,28.692455210905617,203531600,58.30289705361665,0.12236278291441494,29.465171408069725,27.605056214916107,28.20447063446045,29.070167541503906,0
2015-05-19,29.070167541503906,29.251199012332037,28.9740623520041,29.2087341665263,178532800,57.92717073418767,0.1563543619075176,29.52528312911177,27.627368085487838,28.219931564331056,29.067922592163086,0
2015-05-20,29.067922592163086,29.27353873903243,28.90700501456408,29.054513362410205,145819600,57.89353365661824,0.18102504052270163,29.57246824909059,27.624323971978747,28.247054557800293,29.36517333984375,1
2015-05-21,29.36517333984375,29.418813669716776,29.016519721374767,29.070160051247793,158921600,61.1133942591787,0.22200326671114468,29.65100960434723,27.5962787181015,28.290227127075195,29.6221923828125,1
2015-05-22,29.6221923828125,29.718297546606184,29.367406786411024,29.412108766007478,182384000,63.698286421727936,0.27208170642084184,29.764946229904215,27.544963209182708,28.328702659606932,28.969589233398438,0
2015-05-26,28.969589233398438,29.704893968093028,28.85784108371209,29.635610660932755,282790400,53.9009626389361,0.2561567944860528,29.67172005723102,27.582802647847117,28.357954368591308,29.510452270507812,1
2015-05-27,29.510452270507812,29.55962173319435,29.06569678113846,29.130509212707167,183332800,59.46548073190672,0.2839066152240868,29.751614586359228,27.54812334393863,28.391969490051267,29.452341079711914,0
2015-05-28,29.452341079711914,29.49033504010866,29.300365238124932,29.470221192301462,122933200,58.646386037450995,0.29777687419781884,29.849487473001687,27.532388137349876,28.415519142150877,29.117103576660156,0
2015-05-29,29.117103576660156,29.37859389128163,29.032173874202666,29.3294244225203,203538000,54.023341009113,0.278507824726411,29.85693845161893,27.65122671714328,28.425998611450197,29.17519760131836,1
2015-06-01,29.17519760131836,29.36517076898995,29.065686626553163,29.117089806754826,128451200,54.6899103602587,0.26487139391981884,29.89616064569273,27.659528021604636,28.4419575881958,29.045576095581055,0
2015-06-02,29.045576095581055,29.20202279900119,28.902538622413736,29.023225104971452,134670400,52.848826540207625,0.24082892609036577,29.92052616862842,27.675287582592283,28.46244644165039,29.081335067749023,1
2015-06-03,29.081335067749023,29.264603655579336,29.032165612979068,29.20202496955987,123934000,53.315732638051635,0.22210031316513223,29.915252808503283,27.78880622012221,28.477819175720214,28.911479949951172,0
2015-06-04,28.911479949951172,29.184145694113607,28.81090730241516,28.960649406130152,153800400,50.745272224111616,0.19134614477356493,29.852925380322358,27.959976307299716,28.492109527587893,28.752790451049805,0
2015-06-05,28.752790451049805,28.985228454766315,28.687978040758537,28.94276362272491,142507200,48.39761991150703,0.15241142438606659,29.792806106387005,28.09585966509737,28.517959976196288,28.562822341918945,0
2015-06-08,28.562822341918945,28.877952882925072,28.346030699690523,28.808666178580967,210699200,45.67353871978582,0.10501598034113613,29.79078919352512,28.10189917622585,28.536183128356935,28.47789764404297,0
2015-06-09,28.47789764404297,28.62540601795868,28.075605334088277,28.316980038004523,224301600,44.46853912903811,0.05991141460253502,29.765628502655737,28.15164444656301,28.557114295959476,28.804201126098633,1
2015-06-10,28.804201126098633,28.90700750324305,28.573998529628415,28.589643200734034,156349200,49.93412168512471,0.04992023585904093,29.704629640567465,28.279915876400306,28.57068340301514,28.73938751220703,0
2015-06-11,28.73938751220703,29.094745799779854,28.71480278355391,28.8712495066725,141563600,48.90450530573861,0.03635318091071582,29.631479662815238,28.410727292140812,28.591591873168948,28.42201805114746,0
2015-06-12,28.42201805114746,28.681274522788435,28.408608821628476,28.649985183816742,147544800,44.108457751270365,-7.781323187572298e-06,29.662970670053106,28.3394535700592,28.606954269409187,28.366151809692383,0
2015-06-15,28.366151809692383,28.437670562082815,28.095721473930382,28.18288490012055,175955600,43.303402594465254,-0.0329521922912015,29.695166476117453,28.26591178621165,28.616436309814457,28.518129348754883,1
2015-06-16,28.518129348754883,28.5740034273007,28.243229837188753,28.390736517876093,125976400,46.181150898557824,-0.046264252556984076,29.69276170943533,28.21043119217601,28.619921722412112,28.451074600219727,0
2015-06-17,28.451074600219727,28.580701135204325,28.325915535035048,28.544942620252378,131672400,45.09360992480444,-0.061515798203267025,29.6920516454858,28.149231961997113,28.62803077697754,28.580699920654297,1
2015-06-18,28.580699920654297,28.676803376644088,28.433193281891516,28.435428721837624,141628800,47.65964466166592,-0.062423498738162664,29.678799812743012,28.113761527589023,28.640557479858398,28.294626235961914,0
2015-06-19,28.294626235961914,28.56729194657224,28.249927665922023,28.542707221507953,218867600,42.895113106472785,-0.08524397401887285,29.636600862023727,28.048905767920125,28.64308940887451,28.52035903930664,1
2015-06-22,28.52035903930664,28.62093167835589,28.40190628949359,28.49353887316094,136157200,47.36641323944189,-0.0841446472737637,29.502781384620032,28.072541910973232,28.64773220062256,28.390737533569336,0
2015-06-23,28.390737533569336,28.520365809667116,28.35721274421417,28.491311901634834,121075600,45.17883956192212,-0.09266461512745039,29.489519600356576,28.027918525253778,28.650895576477055,28.63210678100586,1
2015-06-24,28.63210678100586,29.009816016287797,28.410845955048714,28.430959800526097,221123600,49.82573368731526,-0.0790292697457744,29.355390840670733,28.074212735989423,28.66133438110352,28.495786666870117,0
2015-06-25,28.495786666870117,28.87572980703827,28.495786666870117,28.79974186106142,127752400,47.38287336935148,-0.07832022740063849,29.211310783577115,28.12263735179886,28.666910247802736,28.32815170288086,0
2015-06-26,28.32815170288086,28.60528659515787,28.274513076504284,28.53376785827538,176267200,44.49395486827811,-0.09024476140971416,29.148355459639887,28.106697488358158,28.671848640441894,27.831993103027344,0
2015-06-29,27.831993103027344,28.265576457225944,27.820819311458745,28.039844723786928,196645600,37.25411795521598,-0.1381385181127186,29.128135330715452,27.99259716745349,28.67318481445312,28.033138275146484,1
2015-06-30,28.033138275146484,28.18735125292746,27.905745464631284,28.06442761771925,177482800,41.41591768610434,-0.15804211982650784,29.075896177411142,27.943592538714345,28.665857582092283,28.294626235961914,1
2015-07-01,28.294626235961914,28.37061585119911,28.15829338065675,28.3616757961629,120955200,46.39372779056824,-0.1509756215050082,28.975357432843452,27.965460400103325,28.6668314743042,28.258861541748047,0
2015-07-02,28.258861541748047,28.314735594650813,28.109117784061645,28.25662610219252,108844000,45.820266893899216,-0.14657169533280268,28.90570396090435,27.96985203122212,28.659478454589845,28.160524368286133,0
2015-07-06,28.160524368286133,28.211929250331497,27.90350336834106,27.923618915277377,112241600,44.202416208506385,-0.1492955539602825,28.86702658776337,27.949302796086727,28.645484695434572,28.09123992919922,0
2015-07-07,28.09123992919922,28.194047983922246,27.662125898656004,28.13593849033417,187787200,43.049102143646564,-0.15525522120002577,28.858213329927572,27.91095781265055,28.627389869689942,27.393939971923828,0
2015-07-08,27.393939971923828,27.856577220215424,27.387235356101556,27.820818700782862,243046400,33.55885827674721,-0.21378025370669107,28.975932550032038,27.68484282533417,28.58479953765869,26.8351993560791,0
2015-07-09,26.8351993560791,27.726949071884263,26.645227851428672,27.680015055804134,314380000,28.195172604738076,-0.3017688581743805,29.125976262919696,27.33789893544456,28.540337524414063,27.552621841430664,1
2015-07-10,27.552621841430664,27.680014656134844,27.089984598016393,27.253137636917494,245418000,41.19211337492344,-0.31003655391818086,29.08222540711487,27.262973224171745,28.518770675659184,28.08454132080078,1
2015-07-13,28.08454132080078,28.106890606147157,27.78505544070762,27.943737583350398,165762000,48.61808637739178,-0.2705485900763236,29.05836409102318,27.253086867228774,28.52337734222412,28.073375701904297,0
2015-07-14,28.073375701904297,28.243233399547595,27.945982854957265,28.16947919733043,127072400,48.47969810452718,-0.23741825649309334,29.03883937151673,27.243333975956418,28.510845603942872,28.343799591064453,1
2015-07-15,28.343799591064453,28.417553776418547,28.06666466732524,28.097954011692185,134596800,52.04031072090831,-0.18718354521718084,29.01801254685464,27.24672782484946,28.504835090637204,28.721508026123047,1
2015-07-16,28.721508026123047,28.73492066863965,28.462253207136044,28.54941662693819,144889600,56.55645583140126,-0.11556213221608402,29.059827883852304,27.23195583044212,28.519287605285644,28.969589233398438,1
2015-07-17,28.969589233398438,28.969589233398438,28.676809626865467,28.848902732261653,184658800,59.26936102480727,-0.038341588318996145,29.13318071110248,27.19749193446636,28.542218322753907,29.51715087890625,1
2015-07-20,29.51715087890625,29.7182961364166,29.210958702554702,29.27130364392064,235600800,64.53375533516605,0.06627591025420543,29.367596939504356,27.085328170358924,28.572658348083497,29.222137451171875,0
2015-07-21,29.222137451171875,29.707123950305423,29.126035691518517,29.691480984672705,307025600,60.031792108324616,0.12395207119452323,29.481194236497345,27.04190871455247,28.586649169921877,27.986202239990234,0
2015-07-22,27.986202239990234,28.048780920616032,27.264308562448523,27.264308562448523,461802400,45.66053886069202,0.06913426509971643,29.465356524123017,27.017292897568886,28.581732177734377,27.972793579101562,0
2015-07-23,27.972793579101562,28.40413973721254,27.950442588302256,28.205228196115332,203998000,45.53318393718333,0.024328349882178912,29.42355836964458,26.993159731856892,28.578558540344236,27.82528305053711,0
2015-07-24,27.82528305053711,28.102417922355972,27.69118564192418,28.00854990684103,168649200,44.076698784930336,-0.02282046745159505,29.393635991906926,26.95603174796124,28.571808738708494,27.438636779785156,0
2015-07-27,27.438636779785156,27.62637453642065,27.29336556595134,27.510155519184096,177822000,40.426475649241524,-0.0903439388989895,29.38984351302782,26.87087273453077,28.544184570312503,27.57497215270996,1
2015-07-28,27.57497215270996,27.693426620903903,27.389471524511045,27.57497215270996,134472400,42.242810085741105,-0.131341626792274,29.39492801995197,26.840086132574882,28.520091781616213,27.487808227539062,0
2015-07-29,27.487808227539062,27.60179181286985,27.32689062592886,27.52356845240416,148046800,41.37427800642428,-0.1689187993514487,29.398160060578494,26.782321087187622,28.487908287048338,27.349239349365234,0
2015-07-30,27.349239349365234,27.393937921595764,27.20173099175027,27.338063853736987,134513200,39.96741212640716,-0.20748853110425358,29.387607754110576,26.69833470499588,28.45348972320557,27.11009979248047,0
2015-07-31,27.11009979248047,27.409583993039575,27.02293637857796,27.40064393710838,171540000,37.59174721643689,-0.25441910005119794,29.38822850860859,26.5828377755711,28.414333267211916,26.47089385986328,0
2015-08-03,26.47089385986328,27.393932670089903,26.26527603365325,27.154791773704073,279904000,32.09948483128111,-0.3392794880098471,29.454767064891612,26.347336168445793,28.356447677612305,25.621612548828125,0
2015-08-04,25.621612548828125,26.305510597188796,25.310952866393624,26.242931913697134,496554400,26.549301611474466,-0.4696480505328502,29.631236228269533,25.92390426703076,28.27643608093262,25.791467666625977,1
2015-08-05,25.791467666625977,26.247400222579298,25.05392935740774,25.243900829436356,397250400,29.186466449534986,-0.5528868516535184,29.748911005180883,25.64598225958962,28.21287364959717,25.84759521484375,1
2015-08-06,25.84759521484375,26.155171669995845,25.6208434576588,26.036182751048223,211612000,30.079825352037705,-0.6073243204611352,29.830296846392237,25.465836004254726,28.13961650848389,25.935152053833008,1
2015-08-07,25.935152053833008,26.09904357575176,25.70615474772969,25.724115790954087,154681600,31.530943366949835,-0.6360690929641244,29.880280241748263,25.254105630138934,28.069272727966307,26.878082275390625,1
2015-08-10,26.878082275390625,26.938698646192694,26.161901627173368,26.161901627173368,219806400,44.81413031595611,-0.5761217706360675,29.826067584480917,25.187672382865273,28.024492301940917,25.479402542114258,0
2015-08-11,25.479402542114258,26.5323452011804,25.443482166755924,26.449276656821382,388331200,34.211689206504,-0.634164596302675,29.84813869815653,24.90620395321066,27.950576400756837,25.872297286987305,1
2015-08-12,25.872297286987305,25.912708789014243,24.61280747215082,25.2638809102027,404870000,38.605704249871806,-0.6410707667205102,29.76784354274769,24.739348878211786,27.887110824584962,25.852092742919922,0
2015-08-13,25.852092742919922,26.132727701673154,25.715142746019552,26.051904696523433,194143200,38.46343260207622,-0.6407876927373444,29.59903169499617,24.621219197642993,27.82252597808838,26.0339412689209,1
2015-08-14,26.0339412689209,26.1125187076189,25.59615145841796,25.665748373713377,171718000,40.585714996089166,-0.6187570521551642,29.33396470116435,24.59272139502706,27.764975204467774,26.3033447265625,1
2015-08-17,26.3033447265625,26.413353111020903,25.930660813904513,26.051895277798344,163538800,43.684394948170066,-0.5729543422329861,28.8592984102891,24.746007070667936,27.71598628997803,26.155174255371094,0
2015-08-18,26.155174255371094,26.36621226099731,26.045165847545757,26.1394587685389,138242800,42.37538576874631,-0.5423595006256576,28.377493055067823,24.921116106309128,27.667833328247074,25.82065773010254,0
2015-08-19,25.82065773010254,26.159663474047857,25.74656970148154,26.065370553726364,193146000,39.49779014959751,-0.538893527015972,28.185885324712434,24.89616938567576,27.614688529968266,25.290821075439453,0
2015-08-20,25.290821075439453,25.67248390779112,25.061822005740666,25.611867514553047,274006400,35.39764209735765,-0.5723029557334662,27.9966861865839,24.81717127343807,27.54442092895508,23.743961334228516,0
2015-08-21,23.743961334228516,25.122440013835654,23.719265322634598,24.792413052407607,513102000,26.687454439733298,-0.7153526817399687,28.05256354097282,24.35316174741829,27.44451240539551,23.151262283325195,0
2015-08-24,23.151262283325195,24.426467610439584,20.65473306183087,21.29907154680232,648825200,24.22748614138903,-0.8665573465551333,28.194593918558336,23.78239392018678,27.339097290039067,23.290449142456055,1
2015-08-25,23.290449142456055,24.945072987488714,23.236567725880718,24.945072987488714,414406400,25.953621575920486,-0.9640440171599316,28.15676280304296,23.391772734676763,27.23758323669434,24.62627601623535,1
2015-08-26,24.62627601623535,24.67117691823367,23.584559331565895,24.042554013099515,387098400,40.065285840018255,-0.9228745182478484,27.92234522848017,23.340037088109188,27.15974617004395,25.3514404296875,1
2015-08-27,25.3514404296875,25.423282914033955,24.700366951814022,25.19653108982604,338464400,46.07352780139874,-0.8222542508675836,27.676631464421323,23.385970960200265,27.0977534866333,25.434505462646484,1
2015-08-28,25.434505462646484,25.438994867917884,25.04161655630055,25.183055945955594,212657600,46.73224621079089,-0.7274240187995069,27.460007919333773,23.435035072304427,27.034829597473145,25.31551742553711,0
2015-08-31,25.31551742553711,25.712895751289132,25.144890900539856,25.151625865116365,224917200,45.86792215701402,-0.6543290192130193,27.344039296769054,23.435466051436528,26.975247421264648,24.183998107910156,0
2015-09-01,24.183998107910156,25.117950345600565,24.103175104002545,24.72955252785661,307383600,38.5635865781535,-0.6798677654535297,27.340799495839775,23.294944408274006,26.888520202636716,25.22121810913086,1
2015-09-02,25.22121810913086,25.22121810913086,24.500547914375936,24.74750798881547,247555200,46.909635918989956,-0.6093877771918379,27.30021999234902,23.27849895601524,26.82512981414795,24.77894401550293,0
2015-09-03,24.77894401550293,25.320007305220702,24.704855978054088,25.254899791662,212935600,44.15514281711274,-0.5825049473936872,27.241115244561378,23.2307385838688,26.748066558837895,24.531980514526367,0
2015-09-04,24.531980514526367,24.79689993781752,24.361355722674787,24.464629163909024,199985200,42.64917323878507,-0.5745054603374982,27.16613074441873,23.165405930080787,26.66879043579102,25.2144832611084,1
2015-09-08,25.2144832611084,25.270610239581426,24.767712992063736,25.08875937744384,219374400,47.93416214851843,-0.5072463216306637,26.914404419421825,23.25077235364947,26.60651706695557,24.72954559326172,0
2015-09-09,24.72954559326172,25.598390072339676,24.644231494805116,25.54001925144335,340043200,44.776805081191284,-0.4874543166984857,26.873406572446367,23.21678450573967,26.544468116760253,25.272855758666992,1
2015-09-10,25.272855758666992,25.432256171737155,24.67342004060185,24.75648687238155,251571200,48.84249721820961,-0.4230517433238674,26.80559951483066,23.224647410523346,26.489262466430663,25.641050338745117,1
2015-09-11,25.641050338745117,25.641050338745117,25.091006598413887,25.097741562219316,199662000,51.45109228137411,-0.3384011367896669,26.77667156992012,23.23247111501641,26.436190948486328,25.88800811767578,1
2015-09-14,25.88800811767578,26.242731047988062,25.78698023721725,26.173134139799274,233453600,53.17573179788996,-0.24852267766111424,26.75265166002609,23.241897709785924,26.388773880004884,26.10578155517578,1
2015-09-15,26.10578155517578,26.161908537092778,25.688196672684565,26.0272041230639,173364800,54.70381626902571,-0.15790067418249265,26.713811827357926,23.260981225315415,26.34767902374268,26.134963989257812,1
2015-09-16,26.134963989257812,26.164149397984733,25.917191064465236,26.09904190510845,148694000,54.916140101809745,-0.08277314766498023,26.709944592792816,23.262827433269194,26.308553504943852,25.575944900512695,0
2015-09-17,25.575944900512695,26.152930255548252,25.531043996275258,25.966589961389154,256450400,50.07398095146996,-0.06756338157348907,26.67611106813154,23.272189674971493,26.27219360351563,25.470420837402344,0
2015-09-18,25.470420837402344,25.661253924694364,25.115699653449386,25.192031518078707,297141200,49.19223163692365,-0.0632948190824223,26.693998083300293,23.272262635999034,26.244898033142093,25.865558624267578,1
2015-09-21,25.865558624267578,25.901480715538085,25.51757235759737,25.519816203657086,200888000,52.56084883773292,-0.027708232206073546,26.738558150344097,23.43986229795913,26.211156768798826,25.459196090698242,0
2015-09-22,25.459196090698242,25.63431197787125,25.261628043336422,25.454704973516744,201384800,48.96534203834938,-0.03192762428619034,26.58389545422764,23.82531837481289,26.158649864196775,25.665748596191406,1
2015-09-23,25.665748596191406,25.755552118136006,25.4367512424494,25.510837563658463,143026800,50.80738250626301,-0.018392445286416148,26.379992563989823,24.266751210424246,26.110497322082523,25.81841468811035,1
2015-09-24,25.81841468811035,25.93066866501518,25.227959386220473,25.425525768943455,200878000,52.18120121166626,0.004600131864052059,26.408052830978615,24.35790481062295,26.05998962402344,25.753307342529297,0
2015-09-25,25.753307342529297,26.19783384760581,25.598396305283583,26.14170685879038,224607600,51.520385016227046,0.017368087740557314,26.441214550271802,24.36492978261394,26.000625610351562,25.243667602539062,0
2015-09-28,25.243667602539062,25.721868789768884,25.243667602539062,25.560222835533658,208436000,46.55088674966236,-0.013481476945056414,26.433961757984598,24.3530987888904,25.926107177734373,24.484834671020508,0
2015-09-29,24.484834671020508,25.483896002469564,24.215425836056493,25.3312305392274,293461600,40.31537980804783,-0.09803140988888259,26.4690414821179,24.234950789305447,25.82546085357666,24.763221740722656,1
2015-09-30,24.763221740722656,25.041611053587303,24.41074441071247,24.73403461786327,265892000,43.31521821378048,-0.1409495522488129,26.395863571520692,24.366051063183903,25.736282539367675,24.601577758789062,0
2015-10-01,24.601577758789062,24.610558280940232,24.091943832081967,24.48707824243601,255716400,41.99534638873063,-0.18586329137738034,26.421657010344198,24.278293589326218,25.668590049743653,24.781187057495117,1
2015-10-02,24.781187057495117,24.92262816309932,24.1458308568426,24.249104308937568,232079200,44.03593049217722,-0.20460621083913821,26.421517986698483,24.278656917171148,25.604757919311524,24.87099266052246,1
2015-10-05,24.87099266052246,25.003453253605358,24.487084237088105,24.66893514480441,208258800,45.076354385868875,-0.2097951599099659,26.393766384166195,24.340309734303045,25.54567211151123,24.989978790283203,1
2015-10-06,24.989978790283203,25.086517275072058,24.644236349710543,24.837313319288256,192787200,46.49563360518157,-0.20197797678044438,26.394404302489125,24.317221368897602,25.496698951721193,24.87099266052246,0
2015-10-07,24.87099266052246,25.093255071382373,24.563417837630425,25.086520106335087,187062400,45.23675285043045,-0.20304343081337706,26.385321154926515,24.340449223186283,25.44261936187744,24.5836181640625,0
2015-10-08,24.5836181640625,24.73852918280042,24.29400273083314,24.73852918280042,247918400,42.26066774064716,-0.22448876425121966,26.40847516678131,24.24837145187104,25.384535560607908,25.171825408935547,1
2015-10-09,25.171825408935547,25.207745780884906,24.581368558123327,24.69586806237676,211064400,49.57341128276758,-0.19180987189212217,26.376774174356143,24.233149951315255,25.34098728179932,25.05508041381836,0
2015-10-12,25.05508041381836,25.31326483228492,25.01916004177201,25.308775428101356,121868800,48.26679040930306,-0.17333387467548533,26.30401588927844,24.222615466007213,25.299886894226077,25.097736358642578,1
